listing_id,tiene_cochera,m2,banos,ingreso_zona,estado,tipo_vivienda,barrio,codigo_postal,mes_venta,anio_alta,precio,precio_solo_cochera,precio_solo_m2_banos,precio_solo_ingreso,precio_solo_estado,precio_solo_tipo,precio_solo_barrio,precio_solo_cp,precio_solo_mes,precio_solo_antiguedad,precio_solo_id
179698,True,103,3,12214,bueno,departamento,barrio_56,1001,7,2006,329796,77200,282491,135481,77192,61671,52107,48588,56118,52159,65795
105609,False,117,3,26128,bueno,casa,barrio_00,1029,2,1996,435355,57746,302628,145134,68281,82238,69446,64090,71055,50272,52561
858392,True,95,2,20961,muy bueno,PH,barrio_10,1036,8,1983,405657,74090,252560,133262,102393,52059,81338,42315,51898,46645,59425
723005,True,99,3,20422,excelente,casa,barrio_13,1030,6,2013,537819,70343,274206,132257,184587,75050,86475,75254,55711,60934,65519
308483,False,58,3,27972,excelente,duplex,barrio_16,1009,12,2013,427932,63925,191987,140044,179818,70773,65403,59448,63076,57544,60133
115354,False,99,2,33463,regular,PH,barrio_07,1007,11,2018,347171,61114,260199,139864,58058,50156,51461,52972,52884,55685,61435
493936,False,113,1,53539,bueno,departamento,barrio_01,1027,8,1956,338551,58616,270675,147836,77097,59749,31954,59309,52334,36352,63562
303861,True,106,1,13491,bueno,departamento,barrio_40,1002,6,2013,376220,74215,261988,137583,75107,65703,77477,60845,67253,54390,63784
904132,True,115,3,21041,bueno,PH,barrio_58,1021,9,1963,375469,69945,301312,145202,73309,53404,44726,56609,53280,35160,47649
751196,True,144,2,31961,bueno,departamento,barrio_07,1017,9,1994,454126,65959,347122,136958,71173,60721,52352,62406,45019,52156,58434
670218,True,128,1,31058,bueno,departamento,barrio_17,1029,2,1996,386952,75781,300179,147335,75293,58386,34934,70809,75738,52481,63994
813446,True,97,1,157809,muy bueno,departamento,barrio_30,1008,5,1964,471681,70379,247629,150771,106301,60377,117701,61833,57118,43288,57880
547082,True,54,3,43730,bueno,departamento,barrio_55,1030,12,1950,260811,80289,194072,149820,73858,65715,40172,64644,57949,39643,60561
881392,False,74,1,9988,excelente,duplex,barrio_41,1027,4,2016,436678,70542,196099,132210,177645,68145,70722,61946,64362,57795,52985
345326,True,87,1,50744,regular,casa,barrio_45,1009,1,2013,368348,79476,234030,144250,60452,77484,63277,54776,65070,59587,59100
949401,True,104,2,56192,regular,duplex,barrio_34,1014,11,1962,370733,69534,268487,151606,62099,71772,81024,60011,62587,46449,65264
581758,True,78,2,32856,bueno,departamento,barrio_25,1002,12,1992,312032,77002,223919,145396,78660,61860,48726,61531,61334,51903,60841
473099,False,62,3,13757,regular,PH,barrio_11,1017,8,1960,259961,59810,203211,145031,52779,51491,77447,59419,50470,40154,56782
426930,True,53,3,148219,bueno,casa,barrio_51,1010,8,1990,317822,72354,186646,154760,84585,79897,73876,37743,52910,52556,58019
450960,True,37,2,15430,excelente,departamento,barrio_48,1004,5,1972,376718,76816,149450,135204,180759,61189,79110,57445,61435,37317,65122
129874,True,87,1,61612,bueno,duplex,barrio_01,1022,5,2003,334488,78576,225885,146140,85627,72860,25418,53808,64581,49299,65016
985926,True,44,3,42618,bueno,departamento,barrio_42,1022,11,1990,267665,76796,179591,147511,71014,59732,44837,51037,52479,54057,59411
752444,False,60,2,58727,muy bueno,casa,barrio_05,1003,11,1985,317952,63646,192822,149425,107330,83413,27066,60150,58100,50644,65701
374449,True,81,3,142271,bueno,PH,barrio_44,1007,6,1998,391108,70610,246821,154342,72469,49142,63977,46641,63579,52761,61782
740814,True,48,2,56915,muy bueno,casa,barrio_49,1003,4,1983,325957,80198,164621,151671,108669,86452,65274,53321,64193,45604,62756
401176,False,108,1,23227,bueno,departamento,barrio_07,1027,3,1950,373347,59917,267140,141723,78238,57615,45356,57866,63626,40548,63467
782945,True,121,3,87974,muy bueno,departamento,barrio_26,1013,1,1992,482200,73953,317916,150571,110324,58793,68681,61478,67959,55519,62734
449047,False,76,1,21919,regular,PH,barrio_07,1002,6,2005,259830,65222,202900,137698,54386,51307,47262,63726,59560,59732,61925
585852,True,80,3,41392,bueno,PH,barrio_34,1007,7,1984,345958,72690,238349,146292,70531,54657,76588,58930,64044,47253,64236
308958,False,114,3,12907,muy bueno,PH,barrio_55,1039,9,1962,360476,59200,304368,137035,105871,52416,39120,52182,54753,39488,59349
426747,True,70,1,15889,excelente,duplex,barrio_04,1010,10,1950,315544,76683,198616,139272,185999,68418,1702,38310,46637,37375,63434
292702,True,68,3,37840,bueno,casa,barrio_23,1027,5,1971,352818,79006,220101,146556,71820,75606,60442,64206,66037,38290,59167
867413,True,137,1,48750,muy bueno,departamento,barrio_58,1018,3,2004,446056,78511,321458,146311,103986,64724,37643,60061,70855,51626,64336
123910,False,126,2,9303,regular,casa,barrio_18,1007,11,1972,403777,60055,314079,129696,57472,82396,77008,48700,51543,53001,57777
733127,True,116,2,54059,bueno,casa,barrio_07,1012,10,2017,402970,78171,294936,149604,70931,80076,54152,36302,57088,61187,62990
826466,False,127,2,18854,regular,casa,barrio_29,1000,7,1973,376124,60357,318717,134621,56903,86698,72750,38204,54572,48105,52644
930313,False,26,2,101088,muy bueno,PH,barrio_30,1029,1,1980,320031,58065,132833,150835,102321,50517,117920,68769,63411,43260,56163
897673,True,142,2,27404,bueno,duplex,barrio_39,1013,6,2003,469171,77269,342791,138255,68576,81198,83050,60120,63762,54250,61114
609865,True,109,2,14781,muy bueno,duplex,barrio_18,1019,8,1993,416531,75186,281850,139633,107823,67947,76885,55665,60761,51752,57052
619072,True,130,3,38586,regular,PH,barrio_57,1006,11,1952,421419,67632,327721,146354,62573,47378,95079,52713,62330,36374,60164
114929,False,109,1,17449,excelente,duplex,barrio_31,1032,7,1955,434778,54435,265566,143947,174197,78026,48231,62946,49002,37659,61400
208780,False,97,3,100223,muy bueno,casa,barrio_17,1008,6,1963,401258,59640,271513,148294,100147,78632,39721,76268,58601,38432,61325
146371,True,85,1,36331,regular,duplex,barrio_57,1022,5,2011,392642,69420,231391,148311,61054,71894,95147,58518,65189,55506,56840
790195,True,108,1,32166,regular,duplex,barrio_55,1034,5,1951,343540,64828,266001,150067,67178,68889,35954,38892,55918,39625,58370
975722,False,84,3,58305,regular,casa,barrio_29,1028,1,1955,331559,61717,246056,145415,62564,79286,76690,74348,61741,34312,55593
164550,True,125,1,16253,excelente,departamento,barrio_01,1024,2,2005,445759,69944,298037,141343,179476,62246,39850,53198,69116,55309,59817
342415,True,39,3,12948,bueno,duplex,barrio_35,1035,10,1994,320264,71147,159776,137678,66786,69100,88507,43003,52131,47572,61577
127931,True,76,1,50346,bueno,departamento,barrio_33,1007,5,2019,270301,80856,213328,148987,77356,59871,35470,54559,62446,55000,62900
995909,True,167,1,15067,bueno,duplex,barrio_08,1038,11,1965,462382,83059,369909,140438,76731,72388,52854,68857,59865,35804,54176
278484,False,73,3,15063,muy bueno,duplex,barrio_38,1022,5,1996,321223,57611,228455,137769,115341,71959,38591,52448,64550,54580,56661
362167,False,87,1,70927,bueno,departamento,barrio_50,1016,12,1959,320295,55792,226392,146529,75627,58248,65549,55343,66342,34185,61902
155215,True,64,3,55274,bueno,casa,barrio_06,1010,3,1991,306666,76295,209367,148454,75727,80442,67236,34630,58520,54543,64732
418204,True,107,2,13319,excelente,departamento,barrio_43,1029,3,1957,469079,76485,270790,128613,182375,61716,64022,71785,65033,33031,62904
722056,False,69,3,22130,bueno,casa,barrio_08,1039,8,2014,297956,57557,221889,148939,70818,84426,52887,49621,57398,48395,68085
546369,True,89,3,17624,muy bueno,departamento,barrio_44,1027,10,1979,362972,76101,257023,134819,108269,59296,57973,57779,52955,49781,57241
987218,True,125,1,150400,regular,PH,barrio_25,1001,2,1968,390390,71054,301587,154510,57620,54784,48094,51520,70617,43687,63553
629728,True,71,1,74967,bueno,departamento,barrio_00,1018,7,2019,342187,71703,203840,147766,74385,59726,69267,69084,52106,57541,56218
984534,False,123,2,25934,excelente,casa,barrio_57,1029,3,1954,544983,60440,312153,137658,178732,76628,94194,66390,70560,37536,60512
762582,False,124,3,57581,muy bueno,departamento,barrio_09,1015,9,2006,427952,62033,314035,153337,105104,56907,43243,60832,48360,44455,60373
359854,False,132,1,12272,muy bueno,PH,barrio_35,1030,7,1986,471082,59247,309209,139908,95948,51709,89129,68714,52764,45793,65696
864339,True,100,1,21203,bueno,casa,barrio_10,1028,8,1998,354928,72358,252151,145516,71871,80098,81731,65967,46552,51392,62434
324863,False,208,2,39493,bueno,casa,barrio_55,1002,4,1968,541128,55014,454740,141785,80029,79334,48644,59608,66607,49376,65710
625500,True,132,1,52145,bueno,duplex,barrio_44,1022,4,2012,415218,77352,313608,151470,74649,65517,61411,58869,63670,60344,57086
778184,False,106,1,33592,bueno,casa,barrio_48,1006,8,1982,331692,64341,265496,144416,76814,80523,79587,52906,59855,49610,58250
987471,True,64,1,44285,bueno,departamento,barrio_25,1019,5,1979,287687,83200,190877,144960,78670,65790,49111,59546,68721,51943,62474
639831,True,92,3,38664,bueno,casa,barrio_28,1015,9,1982,404477,67122,269402,144871,75564,78850,66468,65712,49156,44988,63541
680290,True,145,3,31861,bueno,casa,barrio_38,1032,2,1971,458162,74787,359540,141799,67486,81538,41987,53846,63091,40808,58182
643895,True,155,1,28655,bueno,departamento,barrio_47,1034,4,1972,435815,77042,346046,142214,78076,67772,72678,46698,61650,35072,63999
356275,True,147,2,25822,bueno,PH,barrio_50,1018,2,1959,444671,77164,347925,145298,76117,58965,71459,65661,65883,34953,59509
504974,False,122,2,43720,regular,casa,barrio_01,1021,2,1984,398517,60624,299750,140859,66564,88505,36460,43081,71595,48986,63369
481001,False,51,2,50446,excelente,casa,barrio_39,1025,4,1983,427000,59573,173078,143803,170377,81089,78067,68906,61076,46963,64685
758410,False,112,3,42561,muy bueno,casa,barrio_06,1026,6,1976,420657,60746,301456,141198,109171,75631,58290,58036,57480,45117,55416
775746,True,52,2,14145,regular,PH,barrio_17,1025,2,2019,251923,74597,175933,136538,59564,51666,29786,70674,73789,53044,57721
879548,True,43,3,16332,muy bueno,duplex,barrio_49,1031,2,1958,330521,68727,178817,136572,103215,73985,70180,54515,68793,42123,49246
806747,True,103,1,49966,muy bueno,casa,barrio_15,1039,11,2014,372869,78926,256225,148652,105220,75212,32513,60074,56759,63501,52657
530478,True,113,1,117870,bueno,departamento,barrio_47,1033,7,2011,387537,72083,273772,145729,72110,56437,71649,56247,59772,52254,58851
610871,True,127,2,41025,bueno,departamento,barrio_27,1005,9,1951,381957,72679,317219,142387,74676,63046,71131,67946,46122,37751,63665
760789,False,112,3,26125,regular,departamento,barrio_13,1019,9,1999,392111,61935,297803,143558,60326,67480,85225,58216,49637,49987,61718
168708,False,114,2,43455,regular,casa,barrio_20,1018,2,1964,420272,58433,292142,144809,58365,77657,52848,69996,70754,39879,60773
194715,True,61,2,14626,muy bueno,casa,barrio_31,1020,8,1952,328955,72514,198325,133845,116268,73999,49411,64456,54091,36571,55123
977790,False,91,1,103482,excelente,PH,barrio_45,1021,11,2011,463412,65513,234957,153828,182919,54066,65767,58753,59784,55576,62314
788534,False,42,2,42162,regular,departamento,barrio_36,1028,6,1958,215244,64109,159874,148893,57302,65457,58555,64565,60701,41514,55636
785658,True,25,3,21257,muy bueno,departamento,barrio_55,1016,11,1971,245754,73233,137131,141637,112887,57533,46429,59183,61138,47689,62235
802646,False,121,2,31779,regular,departamento,barrio_52,1010,12,1956,294740,58537,302274,149607,67157,60958,27830,44343,60359,41402,57273
860535,True,69,1,23822,muy bueno,duplex,barrio_45,1018,7,1960,332918,77477,201146,142218,110873,73158,61365,58205,51322,40946,58740
546752,True,126,3,103708,muy bueno,PH,barrio_36,1034,2,1954,426270,71489,321912,155173,105941,51701,59574,45904,71845,36722,62014
191267,False,134,3,30891,bueno,departamento,barrio_17,1012,8,2009,394500,63238,339616,141536,76421,52598,37732,53560,48613,55145,52127
601910,False,73,2,41122,regular,casa,barrio_24,1000,11,1954,253613,66157,211496,143419,57792,77341,57875,33625,57899,38506,53664
799439,True,116,2,57468,muy bueno,duplex,barrio_07,1039,7,2003,454520,76865,290055,144250,100796,69551,48916,58545,54536,49935,61714
225881,True,72,2,20078,excelente,duplex,barrio_22,1007,10,1961,438951,75855,213665,142780,177588,66435,96848,51062,47915,40374,61955
919274,False,30,3,42403,bueno,casa,barrio_55,1024,7,2014,234950,61382,143960,140725,67857,85724,46527,43076,58083,53378,62072
777121,True,99,2,45231,bueno,duplex,barrio_25,1032,6,2010,383136,69052,265177,149948,75608,70179,46159,55534,61173,58345,66458
866745,False,79,1,10475,regular,PH,barrio_06,1010,12,1994,266037,58343,218210,134445,54285,53349,61473,41906,51716,57542,60825
550489,False,80,1,44452,muy bueno,casa,barrio_39,1013,2,2008,368698,57038,214875,145337,110293,84655,78255,66237,65715,57991,66229
595688,True,164,3,35010,muy bueno,duplex,barrio_57,1011,6,1971,551409,73346,389378,143546,115473,66233,92148,46480,56056,46220,48053
867481,False,42,3,40295,muy bueno,casa,barrio_52,1005,2,2005,312916,55131,174670,147090,103589,79893,19466,72446,63302,53821,59778
259093,False,108,3,37366,muy bueno,casa,barrio_16,1006,8,1965,437525,64140,291028,146107,111218,71957,63315,58836,51290,52278,53374
886819,False,60,1,44682,excelente,casa,barrio_27,1007,12,1993,396475,54130,176590,140959,185295,85783,73677,54925,62122,53144,59329
983923,True,127,1,105860,muy bueno,departamento,barrio_31,1018,12,2015,444126,74094,299554,155937,106804,55681,47585,68088,58875,58230,64631
376719,True,105,2,14135,bueno,PH,barrio_14,1021,3,2001,418353,84196,270471,142867,72505,54590,67567,58686,73570,55407,60266
791664,True,108,1,27620,muy bueno,departamento,barrio_16,1000,9,1969,374566,74481,265655,144560,109697,62349,66959,32587,41588,44433,52745
421485,False,62,2,61901,bueno,casa,barrio_14,1033,11,2002,315614,65758,195857,142875,77298,79870,72266,61284,52028,54847,53595
405492,False,68,2,53356,bueno,casa,barrio_59,1027,11,2012,318295,57046,201785,147343,72911,81379,83313,61104,50001,55253,71629
477364,False,127,1,52445,excelente,duplex,barrio_44,1002,7,2013,500043,61204,304079,150481,180177,69827,60865,65011,53686,56134,73802
800528,False,157,1,328687,muy bueno,duplex,barrio_50,1033,3,2002,538086,62332,354888,160293,108934,69516,69926,58561,69091,47569,59422
266776,True,112,2,59356,excelente,duplex,barrio_48,1001,6,2001,531773,78120,284281,151387,181281,68681,81751,57254,58742,53936,60113
965691,True,64,3,89747,bueno,casa,barrio_57,1022,10,2005,379469,79264,208713,149741,78670,82423,98823,59892,53078,53904,53581
529838,False,107,2,28406,bueno,duplex,barrio_06,1018,8,2002,386541,59892,275183,136833,72846,64179,70393,63390,53490,58318,54419
181236,True,180,1,16410,bueno,PH,barrio_52,1020,5,1959,451855,80519,400600,142085,72017,56390,23850,67128,66857,42631,56865
733564,False,99,1,28241,regular,PH,barrio_03,1038,3,2007,340081,70194,247415,142765,61361,49327,79076,69806,69129,61659,62874
925950,True,146,2,64188,bueno,casa,barrio_28,1037,8,1962,457714,75682,347112,154118,69653,71490,69548,47185,60758,39918,60715
139863,True,69,1,50285,bueno,duplex,barrio_35,1011,6,1989,338692,74412,201991,147189,70540,69839,86235,44720,63449,48652,55531
405837,False,94,3,50141,regular,departamento,barrio_21,1023,6,1974,332513,60363,266848,149470,54902,60455,44889,58009,61167,43160,54198
678123,True,117,3,30593,excelente,casa,barrio_08,1038,12,1965,537967,76777,303482,144245,176661,74853,55411,70440,52934,38789,57307
586991,True,109,1,26929,regular,casa,barrio_11,1029,1,1970,385610,77206,265712,141340,53152,80697,79826,68618,65439,34587,59334
232980,False,68,3,31449,bueno,departamento,barrio_49,1035,3,1956,281994,60535,218515,142018,70320,61884,69290,43782,75181,46187,66563
450573,False,67,1,64834,muy bueno,casa,barrio_19,1017,12,1981,345322,62628,192520,155564,104779,73923,56113,62763,63434,48086,60212
299434,False,130,2,71153,regular,departamento,barrio_18,1011,12,1979,425552,66171,314212,147714,61963,52949,85405,43248,54993,53327,58820
950038,False,137,3,16236,excelente,departamento,barrio_55,1020,4,1978,544137,57602,340897,132488,182916,55108,39421,69120,67145,43210,51791
705180,False,148,1,66828,muy bueno,duplex,barrio_08,1032,12,1956,424544,55000,341768,147795,103038,66214,59325,61843,58727,41569,59987
706418,True,158,1,21578,regular,casa,barrio_54,1037,3,1993,437260,68730,355939,139914,62992,82115,49672,59675,67361,55833,56877
125291,True,100,1,52846,muy bueno,PH,barrio_55,1027,1,1962,399697,80753,245203,147271,103545,48264,34994,59209,67075,47257,55620
751310,False,84,3,31146,muy bueno,duplex,barrio_35,1028,4,2010,447516,62505,246791,134647,104622,67546,89266,70094,77307,59971,55398
705143,True,142,1,127087,muy bueno,duplex,barrio_09,1020,7,1951,463793,75287,327583,156032,100202,68080,41506,70802,59432,37207,67544
599742,False,120,2,25992,muy bueno,duplex,barrio_09,1012,1,1953,368930,63636,308265,141383,102343,69434,33783,37029,62868,42814,55417
598863,False,61,2,41894,muy bueno,casa,barrio_17,1016,3,1971,292815,61480,191164,152888,106365,77298,32819,56133,72933,37740,54260
215843,True,59,3,58999,muy bueno,duplex,barrio_34,1019,10,1978,348236,76010,203175,144219,114448,69027,74866,62117,51026,48880,62723
956142,True,112,3,18049,bueno,duplex,barrio_09,1032,8,2018,363613,70318,308295,135015,80811,74540,41217,57965,47572,58492,64840
353598,False,89,3,34259,muy bueno,departamento,barrio_27,1022,8,1987,355330,61272,256884,140815,105522,59155,66482,62553,55533,50847,63623
158894,True,94,3,29341,excelente,departamento,barrio_06,1031,12,1976,460657,74173,262990,138633,180599,63024,55061,60174,60053,40289,57305
686716,True,133,2,24075,muy bueno,PH,barrio_32,1001,3,2009,457883,80989,324263,141076,100241,53742,48297,60150,68783,52286,60311
744066,False,122,2,25546,muy bueno,departamento,barrio_01,1030,11,1967,394016,57030,297266,146464,104628,53075,35121,68429,56012,42919,55543
725236,True,142,1,88399,bueno,departamento,barrio_42,1020,5,2013,467348,71936,325047,145926,76304,68155,35956,66191,67684,58596,68605
145150,True,27,3,22497,muy bueno,duplex,barrio_03,1039,12,1978,289760,71256,142311,131094,105634,65565,85230,48517,52876,45660,60402
102525,False,104,2,57132,excelente,duplex,barrio_11,1018,10,1972,512203,58821,267285,151310,175083,64052,86689,73249,51171,42820,61602
626270,False,119,2,46708,bueno,departamento,barrio_10,1019,3,1971,438638,61896,299660,149605,71552,56161,83778,56805,74395,47153,49765
168828,True,42,1,11878,bueno,duplex,barrio_49,1005,3,1950,256952,67645,144040,137604,71206,70996,60315,64259,70757,38882,63761
522162,False,72,1,55014,bueno,departamento,barrio_03,1032,7,1997,287214,56646,202153,145712,72946,54096,77927,59322,53607,54366,56262
