ListingId,LotArea,OverallQual,OverallCond,TotalBsmtSF,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,Fireplaces,GarageArea,YearBuilt,LotFrontage,MonthSold,State,District,HouseStyle,CentralAir,SaleCondition,SalePrice
383565,11717,6,6,1442,2,0,2,6,1,615,1972,69,11,MA,Riverton,Ranch,N,Partial,217600
504760,9786,3,4,1007,1,0,3,6,1,210,1915,74,5,IN,Zephyr Cove,1Story,Y,Normal,83900
963767,6762,7,5,1187,2,0,2,6,0,632,1941,52,11,IN,Tanglewood,1Story,Y,Normal,162600
400693,10206,3,3,0,1,0,2,4,0,528,1919,,6,TX,Lindenwood,2Story,N,Normal,84300
414759,5400,5,6,691,1,0,2,4,0,216,1932,41,10,CA,Brookhaven,2Story,Y,Normal,212100
241273,11957,8,5,1574,2,0,3,7,1,824,1958,75,8,NY,Harborview,1Story,Y,Normal,394100
646158,11500,5,6,1680,2,0,4,8,0,528,1969,78,5,CA,Elmwood,2Story,Y,Normal,382800
286472,3182,7,5,1346,2,0,1,7,1,457,1944,28,6,TX,Granite Hills,1Story,Y,Normal,196200
996429,8385,5,8,985,2,0,3,6,0,328,1948,60,8,FL,Prairie View,1Story,N,Normal,165400
668126,12155,6,3,1657,2,0,3,7,1,484,1954,83,11,NY,Lakeshore,2Story,Y,Normal,333200
257923,2217,4,4,546,1,1,3,6,0,286,1942,32,5,FL,Redstone,2Story,N,Abnorml,84100
722698,12118,7,5,1710,2,0,3,7,1,550,1957,82,4,CO,Eastvale,2Story,Y,Normal,302900
952610,6000,5,5,1008,2,0,4,7,0,0,1933,,12,WA,Vinehill,1Story,Y,Partial,140500
723395,21286,5,5,720,2,0,4,7,1,312,1949,121,4,IN,Willowbrook,1Story,Y,Normal,163900
779506,9825,5,5,0,2,0,4,8,0,0,1950,,5,MA,Silverlake,1Story,Y,Normal,178400
937148,10592,6,7,602,1,1,3,7,2,180,1980,75,6,TX,Highpoint,1Story,Y,Normal,170500
405829,7200,5,4,1022,1,0,2,4,0,280,1965,65,2,CO,Belmont,Townhouse,Y,Normal,146300
970271,11664,6,5,1082,1,0,2,5,1,240,1920,70,7,CO,Belmont,1Story,N,Family,172200
418207,8400,8,6,810,2,1,3,6,0,528,1969,77,10,NY,Harborview,Ranch,Y,Normal,325600
482310,11883,7,5,1504,2,0,3,6,1,478,1940,68,3,TX,Lindenwood,2Story,Y,Normal,214200
260045,5814,8,5,1220,1,0,1,4,1,565,1959,59,7,WA,Ashcroft,1Story,Y,Normal,268300
237616,10784,7,5,384,2,1,3,7,1,402,1958,75,9,CA,Brookhaven,1Story,N,Normal,267300
364258,3013,7,5,1362,2,0,2,6,1,440,1935,42,11,WA,Ashcroft,Ranch,Y,Normal,214500
659581,7024,4,5,1132,1,1,2,5,0,451,1954,56,6,CA,Fairview,1Story,Y,Normal,246100
815974,7406,7,5,1199,2,0,2,6,0,632,1961,65,1,WA,Union Heights,Townhouse,Y,Normal,276200
430751,9439,5,5,912,1,0,2,6,0,160,1908,,7,CA,Cedar Park,2Story,Y,Normal,156600
419357,3182,7,5,1346,2,0,2,7,1,437,1932,27,7,WA,Westbrook,SplitLevel,N,Normal,208700
931707,15498,8,6,1565,2,0,2,10,1,665,1971,87,6,TX,Lindenwood,2Story,Y,Normal,364000
188296,7700,5,5,882,1,0,3,5,0,461,1898,,1,TX,Lindenwood,1Story,Y,Normal,118100
771659,9300,5,5,1268,1,0,3,6,2,461,1935,67,9,CA,Greenfield,2Story,N,Normal,282000
115543,9520,8,5,1638,2,0,3,7,1,800,1964,73,7,WA,Westbrook,Loft,Y,Normal,376600
263541,9492,5,5,768,1,0,3,6,1,240,1926,71,9,IN,Underhill,SplitLevel,Y,Partial,107400
637243,1680,6,7,672,1,1,3,7,0,264,1939,26,8,OH,Norwood,2Story,Y,Normal,131800
311657,7082,5,8,686,2,0,5,10,0,0,1903,55,4,IL,Larkspur,SplitLevel,N,Normal,146800
672336,15863,7,3,824,2,1,5,12,2,672,1947,83,6,WA,Ashcroft,1Story,N,Normal,234800
412065,14541,8,7,1338,2,1,5,10,1,796,1948,82,6,IL,Larkspur,1Story,Y,Normal,460600
294729,8125,7,5,1654,2,0,3,6,0,900,1945,,3,AZ,Edgewater,1Story,Y,Normal,207000
326764,6305,5,7,920,1,0,2,5,1,240,1976,49,1,CO,Eastvale,Townhouse,N,Normal,192500
495458,11500,4,3,0,1,0,3,5,0,290,1938,77,4,AZ,Copper Ridge,2Story,Y,Normal,103400
816265,12898,9,5,1620,2,0,2,6,1,912,1954,72,7,NY,Ironbridge,Ranch,Y,Normal,376700
417469,9240,8,5,1055,2,1,3,7,1,905,1980,64,3,CA,Fairview,SplitLevel,Y,Normal,450900
141885,1533,4,6,546,1,1,3,6,1,0,1927,29,1,IN,Tanglewood,Ranch,Y,Normal,71800
240513,1477,4,4,630,1,0,1,3,0,286,1932,33,3,IN,Verdant Oaks,1Story,Y,Normal,64600
648372,13125,5,4,1134,2,0,3,8,1,484,1945,82,11,MA,Quarry Bend,2Story,Y,Normal,221300
511177,9130,6,8,800,1,1,4,7,0,484,1937,60,6,WA,Union Heights,1Story,N,Abnorml,200400
185417,5381,6,5,1306,2,0,1,5,1,624,1955,52,6,CA,Greenfield,Townhouse,Y,Normal,328400
102937,11839,7,5,1475,2,1,4,10,1,514,1971,85,7,NY,Ironbridge,SplitLevel,Y,Partial,421100
709594,9600,8,5,2524,2,1,4,9,1,542,1958,92,6,NC,Yellowstone Ridge,2Story,N,Normal,328300
732045,13680,3,5,0,2,0,4,8,1,452,1938,85,7,FL,Orchard Bay,2Story,N,Family,106500
781978,16056,9,5,1992,3,1,4,11,1,716,1963,96,10,NC,Wheatfield,SplitLevel,Y,Normal,357100
882163,9245,5,5,990,1,0,3,5,0,672,1932,67,9,TX,Lindenwood,Townhouse,Y,Normal,118100
579909,21750,5,4,0,1,0,3,9,1,336,1928,118,11,CO,Eastvale,1Story,N,Normal,170900
285337,11100,4,7,0,1,0,2,6,0,308,1914,,12,IL,Kenwood,2Story,N,Normal,95200
377189,8993,7,5,1302,2,0,3,6,0,436,1940,79,6,CO,Belmont,Ranch,Y,Normal,242500
724064,11175,7,5,1316,2,0,3,6,1,440,1949,63,7,WA,Westbrook,1Story,Y,Normal,231500
599496,9500,6,6,816,1,1,4,9,1,540,1931,74,4,WA,Thornbury,2Story,Y,Normal,289500
794701,8562,5,6,1216,1,0,4,7,1,364,1924,67,5,TX,Jamestown,1Story,N,Normal,145700
485299,11367,8,5,1065,2,1,3,7,1,586,1941,62,4,TX,Kestrel Point,2Story,N,Normal,270700
428862,11361,6,5,1193,2,0,3,7,1,478,1940,77,1,IL,Millbrook,Ranch,Y,Partial,217300
504317,7052,7,5,1364,2,0,2,6,1,484,1951,62,10,CO,Foxrun,Loft,Y,Normal,262900
932338,29959,7,6,973,2,1,3,7,1,467,1964,133,7,CO,Belmont,Townhouse,N,Normal,275800
855026,11308,9,5,1104,2,1,3,10,1,836,1973,80,9,CA,Northgate,2Story,Y,Partial,490800
384465,11275,6,7,854,1,1,3,7,1,432,1936,80,8,OH,Overlook,2Story,N,Normal,161700
233031,4920,8,5,1338,2,0,2,6,0,582,1959,60,11,IL,Hazelton,Townhouse,Y,Partial,191000
980037,18000,3,4,894,1,0,2,6,0,1248,1924,101,11,TX,Granite Hills,1Story,N,Normal,107900
239742,13600,5,5,662,2,0,5,10,0,560,1953,78,5,CA,Northgate,1Story,Y,Normal,247900
717419,6000,6,6,1103,1,0,2,5,1,440,1926,61,2,IN,Verdant Oaks,Ranch,Y,Normal,115800
861027,11000,5,6,1154,1,1,3,6,1,480,1934,71,11,CO,Clearwater,2Story,N,Normal,212200
973615,14000,7,5,1306,2,1,3,7,0,533,1926,83,6,TX,Kestrel Point,Ranch,Y,Normal,193400
602347,7837,6,7,799,2,1,3,7,1,380,1927,69,5,MA,Quarry Bend,SplitLevel,Y,Normal,201700
173522,9760,6,6,780,1,1,4,7,0,442,1934,76,11,CO,Clearwater,SplitLevel,N,Normal,184400
824315,3964,6,4,942,2,1,5,10,1,576,1935,60,7,IL,Millbrook,2Story,Y,Normal,203800
834891,9600,5,7,845,1,0,2,4,0,576,1943,70,10,NY,Kingsport,2Story,N,Normal,228000
221244,10152,5,5,1048,1,0,3,6,0,286,1955,70,4,CO,Clearwater,1Story,Y,Normal,185900
526601,11700,6,6,727,1,1,4,8,0,441,1931,80,12,CO,Belmont,Ranch,Y,Normal,201000
927102,7585,5,3,810,1,0,4,7,1,280,1934,53,9,NC,Upland,2Story,Y,Abnorml,125700
592511,7950,6,6,690,1,1,3,6,0,440,1945,71,5,NC,Valley Forge,1Story,Y,Normal,123300
388674,8556,7,5,1240,2,0,2,5,0,826,1950,79,4,AZ,Birchwood,2Story,Y,Normal,207200
325644,13125,7,6,800,1,1,3,6,2,240,1967,92,6,IL,Millbrook,2Story,Y,Normal,234700
533353,10800,5,8,796,2,0,3,7,1,566,1910,65,10,AZ,Fernwood,1Story,Y,Normal,134400
836816,15870,5,5,1096,1,0,3,6,0,299,1928,101,7,WA,Westbrook,1Story,Y,Normal,157900
998001,4435,6,5,848,1,0,1,3,1,420,1942,55,8,NC,Upland,Ranch,Y,Normal,189400
132349,8775,5,5,990,1,0,3,5,0,299,1956,65,4,FL,Stonegate,SplitLevel,N,Normal,118600
526255,11040,6,7,1258,2,0,3,5,0,528,1945,76,8,FL,Stonegate,2Story,Y,Normal,179500
536354,7500,5,5,1040,1,1,3,5,0,308,1940,65,5,CO,Belmont,Ranch,Y,Alloca,172500
374377,8749,7,5,1459,2,0,3,6,1,527,1960,56,10,FL,Redstone,2Story,N,Normal,253800
796819,8800,6,6,1251,1,0,3,6,2,461,1945,60,8,FL,Redstone,Ranch,Y,Normal,198200
560083,13031,6,5,691,2,1,3,6,1,409,1939,65,7,CO,Dunmore,Ranch,Y,Normal,214600
708971,9069,6,6,936,1,0,2,5,0,564,1928,64,4,NC,Upland,2Story,Y,Normal,184600
265310,1974,4,5,546,1,1,3,6,0,286,1910,44,6,IL,Larkspur,SplitLevel,Y,Normal,97100
267467,10574,8,5,1082,2,1,3,9,1,1043,1982,80,9,CO,Clearwater,SplitLevel,N,Normal,375800
183399,2522,7,5,970,2,0,3,7,0,380,1921,25,8,OH,Pembroke,2Story,N,Normal,137900
933930,3316,8,5,1247,1,1,1,4,1,550,1954,45,9,NC,Wheatfield,2Story,Y,Normal,182500
790432,8544,3,4,0,2,0,2,6,0,400,1920,77,1,NY,Maplewood,1Story,Y,Abnorml,90400
125721,2160,7,5,600,2,1,2,4,0,462,1950,35,6,WA,Ashcroft,1Story,Y,Normal,196500
905913,8400,6,5,1181,2,0,4,7,1,576,1953,65,9,WA,Thornbury,SplitLevel,Y,Normal,223700
142007,9230,5,8,864,1,1,1,6,0,884,1932,67,7,AZ,Amberton,SplitLevel,Y,Family,141700
315050,5868,5,7,936,1,0,2,4,0,308,1907,,7,MA,Oakridge,SplitLevel,Y,Partial,164500
256757,9317,6,5,1314,2,0,3,6,1,440,1949,69,1,NC,Xavier Park,1Story,Y,Normal,193400
219471,6882,6,7,684,1,1,3,7,0,0,1956,66,6,TX,Granite Hills,SplitLevel,Y,Normal,122400
831231,3696,8,5,1074,1,1,2,5,0,461,1968,49,9,NC,Yellowstone Ridge,SplitLevel,N,Abnorml,162300
419709,6000,4,6,672,1,0,3,6,0,240,1930,70,10,CA,Fairview,Townhouse,N,Normal,175000
366790,11880,7,5,1271,2,0,3,7,1,478,1938,84,7,OH,Marbleton,Ranch,Y,Normal,196200
445915,8400,2,5,290,1,0,1,3,0,246,1918,64,7,TX,Lindenwood,1Story,N,Normal,73900
437161,9758,5,5,950,1,0,3,5,0,280,1925,73,7,MA,Northfield,Loft,Y,Normal,147700
716614,7000,5,7,1010,1,0,2,6,0,254,1938,58,9,CO,Clearwater,1Story,Y,Normal,158100
959845,8910,6,6,655,1,0,3,6,1,539,1927,69,5,IL,Jasper Flats,Townhouse,N,Normal,159500
812788,2016,5,5,630,2,1,3,6,0,440,1948,34,7,NY,Lakeshore,Townhouse,Y,Family,167000
870163,12256,8,5,1463,2,1,3,9,2,712,1979,71,3,AZ,Birchwood,Ranch,Y,Normal,286600
488045,10357,7,5,910,2,0,3,6,1,719,1944,,11,WA,Union Heights,Townhouse,Y,Normal,213200
408255,23257,7,5,868,2,1,3,9,1,422,1985,120,3,CO,Dunmore,2Story,Y,Normal,362100
555117,8063,6,5,924,2,1,3,7,1,463,1899,61,7,OH,Pembroke,2Story,Y,Normal,131000
743712,11362,8,5,1836,2,0,3,7,1,862,1969,72,3,CA,Northgate,Townhouse,Y,Normal,303000
843532,8000,6,5,773,2,1,3,8,1,431,1954,62,12,TX,Kestrel Point,Loft,N,Normal,189300
159150,10480,7,6,803,2,1,4,8,1,483,1957,75,5,OH,Overlook,Loft,Y,Normal,212200
663114,7100,5,7,816,1,0,2,5,0,308,1933,72,5,IN,Zephyr Cove,1Story,Y,Abnorml,102500
899421,8923,5,7,1008,1,0,2,6,0,240,1934,67,4,IL,Larkspur,Ranch,Y,Normal,142800
381943,5400,5,7,833,1,0,2,4,0,326,1954,64,12,FL,Newhaven,1Story,Y,Normal,136300
188976,12085,8,5,1734,2,0,3,7,1,928,1945,72,7,CO,Eastvale,1Story,Y,Normal,424800
810244,7750,8,5,408,2,1,3,7,1,527,1973,64,2,AZ,Edgewater,Townhouse,Y,Normal,148700
454502,9764,5,7,894,1,0,3,5,0,450,1923,72,1,MA,Oakridge,SplitLevel,N,Normal,128400
229913,13825,5,6,533,1,0,3,6,0,300,1952,79,9,AZ,Birchwood,Loft,N,Normal,127700
234791,7560,5,5,1040,1,0,3,6,0,286,1937,68,9,TX,Highpoint,Townhouse,Y,Normal,101500
425963,8263,6,5,1012,1,0,2,6,1,308,1956,63,9,CA,Fairview,1Story,Y,Partial,327800
978188,10084,7,5,1552,2,0,3,7,0,782,1953,82,11,IL,Hazelton,Ranch,Y,Partial,224200
362465,8926,4,3,672,1,0,3,5,0,288,1963,53,10,FL,Orchard Bay,Ranch,Y,Normal,112700
606085,9405,5,9,698,1,0,2,4,0,0,1925,73,7,MA,Quarry Bend,1Story,Y,Normal,180700
202524,9125,7,5,384,2,1,3,7,1,392,1988,62,8,MA,Silverlake,1Story,Y,Normal,331600
381101,10434,4,5,1005,1,0,2,5,1,672,1946,69,5,TX,Granite Hills,2Story,Y,Partial,128000
203242,3684,7,5,1373,2,0,2,7,1,660,1955,61,6,CA,Cedar Park,2Story,Y,Normal,300500
678942,14572,7,5,1530,2,0,3,7,1,630,1936,,9,IN,Tanglewood,Loft,Y,Normal,177400
490894,11796,7,5,847,2,1,4,8,1,434,1989,77,6,TX,Highpoint,1Story,Y,Normal,235300
380855,7200,5,5,936,1,0,2,4,0,672,1918,49,1,NY,Maplewood,Loft,Y,Normal,206600
731619,7804,4,3,1122,2,0,4,7,2,576,1932,65,10,AZ,Birchwood,Townhouse,Y,Abnorml,110600
617892,10712,5,5,974,1,0,3,5,0,0,1927,76,6,IN,Zephyr Cove,2Story,Y,Normal,96800
480652,9900,6,4,1008,2,0,5,8,0,205,1919,65,3,CA,Fairview,2Story,N,Normal,252200
467820,9828,8,5,1128,2,1,3,8,1,466,1967,62,7,CO,Foxrun,Ranch,Y,Alloca,329600
550746,8773,6,5,916,2,1,3,7,1,460,1965,,1,TX,Kestrel Point,2Story,N,Partial,191300
363959,6180,6,5,960,1,0,2,5,1,180,1961,53,8,WA,Vinehill,1Story,N,Normal,136700
317100,9600,6,5,1032,1,0,3,6,0,288,1951,73,7,IN,Zephyr Cove,SplitLevel,N,Normal,132600
367534,6342,5,8,780,1,0,2,6,0,0,1936,57,8,WA,Union Heights,Loft,Y,Normal,181400
690445,9819,6,5,1567,2,0,2,5,2,714,1931,75,10,FL,Prairie View,2Story,N,Normal,196200
434182,8731,5,5,915,1,0,3,6,1,495,1957,,6,MA,Quarry Bend,1Story,Y,Normal,166600
288429,7350,5,7,952,1,0,2,4,0,840,1929,53,11,NY,Maplewood,1Story,N,Normal,170400
438866,10304,5,7,780,2,1,4,9,1,484,1941,75,10,WA,Vinehill,2Story,Y,Normal,175800
417399,9965,8,5,1466,3,0,4,11,1,1052,1964,69,10,CO,Dunmore,2Story,N,Normal,426300
721349,9000,5,3,1006,1,0,3,5,0,0,1946,68,2,NC,Trellis Park,1Story,N,Normal,95800
652008,12180,4,4,672,1,0,2,5,0,280,1948,85,9,AZ,Edgewater,1Story,N,Normal,86700
344253,6240,5,6,1042,1,0,3,8,1,225,1951,64,5,MA,Riverton,1Story,Y,Normal,168800
969793,11200,6,5,1298,2,0,3,5,1,403,1940,78,9,IN,Verdant Oaks,SplitLevel,N,Normal,101900
164362,12000,7,7,704,1,1,3,7,1,234,1964,78,11,NC,Upland,2Story,Y,Partial,243400
451611,5700,7,7,572,1,0,2,5,1,288,1954,43,5,WA,Ashcroft,2Story,N,Normal,167900
885741,9000,7,9,650,1,0,3,7,0,324,1959,72,4,NY,Lakeshore,Ranch,Y,Abnorml,255600
553114,8280,6,5,932,1,0,2,4,1,306,1948,77,9,AZ,Birchwood,SplitLevel,Y,Partial,179200
143345,17755,5,4,1466,1,1,3,6,2,528,1939,112,8,NY,Harborview,2Story,Y,Normal,262600
971898,14115,6,7,1073,1,0,2,6,1,470,1924,77,3,FL,Stonegate,Loft,N,Normal,145500
282137,5890,6,8,816,1,0,2,5,0,432,1947,58,6,AZ,Birchwood,Ranch,Y,Normal,139000
488337,13700,7,6,864,1,2,4,8,2,492,1935,84,12,CA,Greenfield,Loft,Y,Abnorml,358800
724074,10768,5,8,1437,2,0,3,6,1,528,1961,62,4,WA,Westbrook,1Story,Y,Normal,214200
686203,9350,5,8,1219,2,0,3,6,1,502,1973,53,10,FL,Stonegate,SplitLevel,Y,Normal,175500
398639,5001,7,5,1314,2,0,2,6,1,626,1928,50,6,FL,Redstone,1Story,Y,Normal,208500
324410,11932,8,5,1580,2,0,3,7,0,830,1949,88,3,AZ,Birchwood,1Story,Y,Normal,235900
210488,9120,6,6,901,2,1,4,8,1,540,1939,66,10,IL,Kenwood,1Story,Y,Normal,209800
977299,2280,6,5,855,2,1,3,7,1,440,1946,35,8,IN,Willowbrook,2Story,Y,Normal,175800
133263,14778,6,7,1296,1,0,3,7,1,924,1939,72,10,NC,Xavier Park,Ranch,Y,Normal,209600
982952,8724,5,5,894,1,0,3,5,1,450,1953,68,6,TX,Lindenwood,2Story,Y,Normal,168000
870467,12900,4,4,1198,0,2,0,6,0,400,1920,69,10,WA,Vinehill,1Story,Y,Normal,129900
354896,16157,5,7,1360,1,1,2,5,1,588,1929,90,5,WA,Ashcroft,SplitLevel,Y,Normal,165800
268206,9541,7,5,1502,2,0,3,7,0,644,1971,66,9,NY,Juniper Hill,1Story,Y,Normal,324300
929328,10475,8,5,1694,2,0,3,7,0,776,1969,68,6,CA,Cedar Park,Townhouse,Y,Abnorml,342500
793498,10852,6,5,959,2,1,3,7,1,472,1936,86,7,OH,Pembroke,Loft,Y,Normal,155900
993397,13728,6,7,1127,2,0,4,7,2,540,1953,86,6,WA,Vinehill,1Story,Y,Normal,232300
384137,35760,10,5,1930,3,1,4,10,1,807,1974,141,4,NY,Harborview,Loft,Y,Normal,944000
930543,9880,6,6,1096,1,0,3,6,1,358,1964,60,5,IL,Inglewood,1Story,Y,Normal,184500
761676,9120,6,6,1261,1,0,3,6,1,433,1990,79,12,OH,Norwood,Townhouse,Y,Normal,167200
279847,4017,7,5,625,2,1,2,5,0,625,1958,44,1,NY,Lakeshore,Townhouse,Y,Normal,246000
594580,18030,5,6,1598,3,0,3,12,1,0,1941,99,3,TX,Granite Hills,1Story,Y,Normal,198100
827692,16560,6,8,952,2,1,4,9,1,360,1949,102,3,TX,Kestrel Point,2Story,Y,Normal,234500
904754,10678,8,5,1683,2,1,4,9,1,541,1981,87,11,IL,Hazelton,Ranch,Y,Normal,215800
542479,6951,5,5,876,1,0,3,5,0,264,1929,47,9,CO,Glenmoor,Ranch,Y,Normal,167900
406978,3950,6,8,818,1,0,3,5,0,210,1954,49,10,OH,Overlook,1Story,Y,Partial,145000
652983,7681,5,6,731,1,1,3,7,1,186,1924,57,10,CA,Northgate,1Story,Y,Normal,177900
896169,8335,5,5,0,1,0,3,5,1,0,1938,65,6,NC,Yellowstone Ridge,1Story,N,Normal,85700
684793,11170,7,5,1216,2,1,4,8,0,693,1937,75,12,NC,Wheatfield,2Story,Y,Abnorml,187700
127275,5587,8,5,1600,2,0,2,5,1,482,1965,57,1,WA,Union Heights,1Story,Y,Partial,313500
746301,15623,10,5,2396,3,1,4,10,2,813,1992,96,8,CA,Fairview,Ranch,Y,Abnorml,931700
222234,10800,5,6,1120,1,0,2,5,1,720,1933,80,9,AZ,Edgewater,2Story,Y,Normal,138000
144745,35133,5,4,1572,1,1,3,5,2,995,1975,129,7,NY,Lakeshore,1Story,N,Abnorml,280300
523472,9738,5,7,784,1,0,4,7,0,392,1941,83,6,NY,Kingsport,2Story,Y,Normal,283600
332206,10615,3,5,978,2,0,3,7,0,420,1921,82,6,NY,Harborview,1Story,Y,Normal,180700
652636,12461,8,5,1624,2,0,2,5,1,757,1943,75,12,TX,Lindenwood,Townhouse,Y,Normal,206500
274641,8935,7,5,831,2,1,3,7,0,493,1992,77,4,NY,Ironbridge,SplitLevel,Y,Normal,298000
326531,7500,7,5,994,2,1,3,7,1,442,1948,55,6,WA,Union Heights,Townhouse,Y,Normal,230400
973904,32463,4,4,1249,1,0,3,7,1,1356,1928,135,7,FL,Prairie View,1Story,N,Normal,180000
443319,2645,8,5,776,2,1,2,5,0,492,1948,41,1,IL,Jasper Flats,2Story,Y,Normal,243800
109745,9600,5,8,702,1,0,3,6,0,250,1941,67,4,MA,Riverton,Townhouse,Y,Abnorml,123000
313297,4500,6,5,1224,2,0,2,5,0,402,1962,,5,AZ,Copper Ridge,2Story,Y,Normal,182200
870140,9364,6,7,663,1,1,4,7,0,299,1922,61,8,FL,Newhaven,1Story,Y,Abnorml,148700
220227,8029,6,5,728,2,1,3,8,0,400,1934,60,9,TX,Ivy Ridge,2Story,Y,Normal,138200
542825,14054,7,5,879,2,1,4,9,1,660,1923,,5,AZ,Amberton,SplitLevel,Y,Normal,203700
939435,8850,7,6,815,1,0,3,7,1,225,1931,70,6,CO,Eastvale,Townhouse,Y,Normal,203900
394177,9100,7,5,1212,2,0,3,6,0,573,1972,63,2,MA,Quarry Bend,1Story,Y,Normal,251200
118533,11235,4,5,1051,1,1,3,6,1,459,1930,87,10,IL,Larkspur,SplitLevel,Y,Partial,155400
638254,9353,4,5,864,1,0,3,5,0,280,1941,62,9,TX,Highpoint,1Story,Y,Normal,132900
658374,10400,7,5,866,2,1,3,6,0,546,1949,80,10,IL,Jasper Flats,Ranch,Y,Normal,208600
303247,6000,5,8,884,1,0,3,5,1,216,1931,57,9,OH,Overlook,1Story,Y,Partial,123600
679087,9750,7,5,1630,2,0,3,6,1,451,1943,85,3,NC,Xavier Park,Townhouse,N,Normal,180600
821921,10140,5,6,1056,1,1,3,6,0,495,1926,70,10,CO,Dunmore,Loft,Y,Normal,194200
385370,14684,7,7,2158,2,0,3,7,1,701,1943,100,9,TX,Kestrel Point,2Story,N,Normal,329300
494779,8900,4,4,1056,1,0,2,5,0,384,1942,66,6,WA,Yorkfield,SplitLevel,Y,Normal,130200
302887,9135,6,5,1682,2,0,3,7,0,544,1957,67,6,NC,Upland,1Story,N,Normal,248100
881834,7763,5,7,931,1,0,3,6,0,506,1934,65,5,OH,Overlook,Loft,Y,Partial,165800
994110,10182,8,5,1660,2,0,3,8,1,500,1960,78,7,TX,Highpoint,1Story,Y,Normal,249800
518270,11218,6,5,1055,2,1,3,8,1,462,1925,72,5,FL,Prairie View,1Story,N,Normal,139300
147083,12134,8,7,559,2,0,4,8,0,492,1973,90,8,IL,Millbrook,2Story,N,Normal,313700
235330,9340,4,6,672,1,0,2,4,0,234,1933,80,8,TX,Highpoint,Ranch,Y,Normal,108300
369473,10246,4,9,648,0,0,0,3,0,364,1920,77,8,MA,Quarry Bend,Ranch,N,Normal,160700
708931,10205,5,5,925,1,0,3,6,0,300,1933,77,4,NY,Harborview,1Story,Y,Normal,183100
864462,7094,5,5,894,1,0,3,5,0,384,1945,58,2,NY,Ironbridge,2Story,Y,Normal,200500
152489,8930,6,5,0,2,0,4,8,0,539,1940,72,4,OH,Rosewood,Townhouse,Y,Normal,122200
204004,8640,8,5,1300,2,0,3,6,0,552,1937,70,10,IL,Jasper Flats,Townhouse,Y,Normal,265400
889197,6240,4,5,0,1,0,2,3,0,0,1934,62,10,AZ,Birchwood,Ranch,N,Normal,80800
485580,1680,6,5,672,1,1,3,7,0,0,1922,23,7,NY,Maplewood,Ranch,Y,Normal,169900
981744,7800,5,5,912,1,0,2,5,0,288,1954,69,3,NC,Xavier Park,Townhouse,Y,Normal,114100
330283,8250,5,5,952,1,0,3,5,1,322,1951,61,7,CO,Belmont,SplitLevel,Y,Normal,162800
784434,10496,6,6,1040,2,0,3,7,1,315,1952,73,10,IL,Larkspur,Ranch,Y,Normal,191400
814952,10680,5,3,2136,2,0,4,7,0,528,1922,75,5,TX,Ivy Ridge,1Story,N,Normal,127000
984024,15384,7,5,788,2,1,3,8,1,388,1955,89,12,CA,Fairview,2Story,Y,Normal,356900
370662,10482,6,8,588,1,0,3,6,0,264,1966,71,7,CA,Fairview,SplitLevel,N,Normal,278000
985974,14598,6,5,894,2,1,4,9,1,668,1940,75,8,TX,Highpoint,Townhouse,Y,Normal,173300
460118,8872,5,8,912,1,0,2,5,0,576,1940,61,6,IN,Verdant Oaks,Townhouse,Y,Normal,104700
669001,8769,9,5,1702,1,1,1,7,1,1052,1968,70,4,AZ,Edgewater,2Story,Y,Partial,327200
665446,7910,5,5,1075,2,0,4,7,0,404,1940,57,6,MA,Northfield,1Story,Y,Normal,185300
135400,18890,5,5,1361,2,2,4,12,1,600,1917,94,3,FL,Newhaven,1Story,Y,Normal,256000
821683,7728,5,6,1106,1,0,3,6,0,540,1911,,6,CO,Dunmore,Ranch,Y,Normal,190600
450340,9842,4,5,0,2,0,2,6,0,462,1947,54,6,IN,Summit Park,1Story,N,Normal,68900
411588,12160,5,5,1188,1,0,3,6,0,531,1933,83,9,TX,Kestrel Point,2Story,Y,Normal,155600
690459,8525,5,6,940,1,1,4,7,0,0,1906,73,3,FL,Stonegate,1Story,N,Normal,116300
797339,13132,5,5,747,1,1,4,9,0,180,1936,86,11,WA,Westbrook,SplitLevel,Y,Normal,175400
181348,2628,7,5,764,2,1,2,6,0,474,1942,26,10,IL,Millbrook,2Story,Y,Normal,164400
327406,12393,7,5,847,2,1,4,8,1,434,1949,77,10,IN,Tanglewood,1Story,Y,Normal,162400
226684,13072,6,5,1141,1,1,3,6,0,484,1940,75,10,MA,Riverton,1Story,Y,Normal,173600
218537,9037,8,5,1476,2,0,2,6,1,472,1949,63,9,IN,Willowbrook,Townhouse,Y,Partial,185200
976873,8158,7,5,884,2,1,3,8,0,543,1963,76,12,TX,Kestrel Point,SplitLevel,Y,Normal,202700
326680,9849,7,6,1689,2,0,3,7,0,954,1934,72,8,CA,Greenfield,Townhouse,Y,Normal,355000
816251,10625,7,6,1053,2,0,3,6,2,528,1940,78,10,IN,Zephyr Cove,2Story,Y,Partial,188400
686187,13891,10,5,2076,2,1,2,7,1,850,1992,80,11,CO,Belmont,2Story,Y,Normal,531600
900989,11435,8,7,792,1,0,3,7,2,400,1964,79,10,NY,Lakeshore,2Story,Y,Family,310200
744342,12090,6,7,585,3,1,3,7,1,477,1947,78,9,CA,Northgate,SplitLevel,N,Normal,264100
153714,8125,7,5,756,2,1,3,6,0,615,1948,57,3,NC,Wheatfield,Ranch,Y,Normal,136300
