listing_id,tiene_cochera,m2,banos,ingreso_zona,estado,tipo_vivienda,barrio,codigo_postal,mes_venta,anio_alta,precio,dias_para_vender,dias_reales,visitas_semana,se_vendio,segmento,tiene_pileta,apto_credito,a_reciclar
722056,False,69,3,22130,bueno,casa,barrio_08,1039,8,2014,297956,40,40,2,1,economica,0,1,0
546369,True,89,3,17624,muy bueno,departamento,barrio_44,1027,10,1979,362972,76,76,2,1,media,0,0,1
987218,True,125,1,150400,regular,PH,barrio_25,1001,2,1968,390390,95,95,0,0,media,0,0,1
629728,True,71,1,74967,bueno,departamento,barrio_00,1018,7,2019,342187,60,60,2,1,economica,1,1,1
984534,False,123,2,25934,excelente,casa,barrio_57,1029,3,1954,544983,48,48,4,0,premium,1,1,1
762582,False,124,3,57581,muy bueno,departamento,barrio_09,1015,9,2006,427952,73,73,4,1,media,1,0,0
359854,False,132,1,12272,muy bueno,PH,barrio_35,1030,7,1986,471082,58,58,6,1,premium,0,1,1
864339,True,100,1,21203,bueno,casa,barrio_10,1028,8,1998,354928,112,112,8,1,economica,0,0,1
324863,False,208,2,39493,bueno,casa,barrio_55,1002,4,1968,541128,117,117,0,0,premium,1,0,1
625500,True,132,1,52145,bueno,duplex,barrio_44,1022,4,2012,415218,32,32,6,0,media,1,1,0
778184,False,106,1,33592,bueno,casa,barrio_48,1006,8,1982,331692,68,68,2,0,economica,0,1,0
987471,True,64,1,44285,bueno,departamento,barrio_25,1019,5,1979,287687,84,84,0,0,economica,0,0,1
639831,True,92,3,38664,bueno,casa,barrio_28,1015,9,1982,404477,62,62,1,0,media,1,0,0
680290,True,145,3,31861,bueno,casa,barrio_38,1032,2,1971,458162,143,143,0,0,premium,1,0,1
643895,True,155,1,28655,bueno,departamento,barrio_47,1034,4,1972,435815,84,84,0,1,media,1,1,1
356275,True,147,2,25822,bueno,PH,barrio_50,1018,2,1959,444671,84,84,0,0,media,1,1,0
504974,False,122,2,43720,regular,casa,barrio_01,1021,2,1984,398517,79,79,0,0,media,0,0,1
481001,False,51,2,50446,excelente,casa,barrio_39,1025,4,1983,427000,48,48,11,1,media,0,1,0
758410,False,112,3,42561,muy bueno,casa,barrio_06,1026,6,1976,420657,30,30,2,0,media,1,1,0
775746,True,52,2,14145,regular,PH,barrio_17,1025,2,2019,251923,79,79,0,0,economica,0,0,1
879548,True,43,3,16332,muy bueno,duplex,barrio_49,1031,2,1958,330521,86,86,2,0,economica,0,1,1
806747,True,103,1,49966,muy bueno,casa,barrio_15,1039,11,2014,372869,91,91,5,1,media,1,1,1
530478,True,113,1,117870,bueno,departamento,barrio_47,1033,7,2011,387537,63,63,3,1,media,0,0,0
610871,True,127,2,41025,bueno,departamento,barrio_27,1005,9,1951,381957,80,80,1,0,media,1,0,0
760789,False,112,3,26125,regular,departamento,barrio_13,1019,9,1999,392111,74,74,2,0,media,0,0,0
168708,False,114,2,43455,regular,casa,barrio_20,1018,2,1964,420272,113,113,0,0,media,0,1,1
194715,True,61,2,14626,muy bueno,casa,barrio_31,1020,8,1952,328955,102,102,2,1,economica,1,0,1
977790,False,91,1,103482,excelente,PH,barrio_45,1021,11,2011,463412,54,54,12,1,premium,0,1,0
788534,False,42,2,42162,regular,departamento,barrio_36,1028,6,1958,215244,99,99,0,0,economica,0,0,1
785658,True,25,3,21257,muy bueno,departamento,barrio_55,1016,11,1971,245754,76,76,2,1,economica,0,0,0
802646,False,121,2,31779,regular,departamento,barrio_52,1010,12,1956,294740,134,134,1,0,economica,0,1,1
860535,True,69,1,23822,muy bueno,duplex,barrio_45,1018,7,1960,332918,45,45,4,0,economica,0,1,1
546752,True,126,3,103708,muy bueno,PH,barrio_36,1034,2,1954,426270,99,99,0,0,media,1,0,1
191267,False,134,3,30891,bueno,departamento,barrio_17,1012,8,2009,394500,80,80,2,0,media,1,1,1
601910,False,73,2,41122,regular,casa,barrio_24,1000,11,1954,253613,141,141,0,0,economica,0,0,1
799439,True,116,2,57468,muy bueno,duplex,barrio_07,1039,7,2003,454520,50,50,4,0,premium,1,1,0
225881,True,72,2,20078,excelente,duplex,barrio_22,1007,10,1961,438951,65,65,5,1,media,1,1,1
919274,False,30,3,42403,bueno,casa,barrio_55,1024,7,2014,234950,103,103,0,0,economica,0,1,1
777121,True,99,2,45231,bueno,duplex,barrio_25,1032,6,2010,383136,74,74,0,0,media,0,1,0
866745,False,79,1,10475,regular,PH,barrio_06,1010,12,1994,266037,86,86,2,0,economica,0,1,1
550489,False,80,1,44452,muy bueno,casa,barrio_39,1013,2,2008,368698,50,50,7,1,media,1,1,0
595688,True,164,3,35010,muy bueno,duplex,barrio_57,1011,6,1971,551409,39,39,4,1,premium,1,0,1
867481,False,42,3,40295,muy bueno,casa,barrio_52,1005,2,2005,312916,68,68,3,1,economica,1,1,1
259093,False,108,3,37366,muy bueno,casa,barrio_16,1006,8,1965,437525,68,68,4,1,media,1,0,1
886819,False,60,1,44682,excelente,casa,barrio_27,1007,12,1993,396475,53,53,5,1,media,0,1,0
983923,True,127,1,105860,muy bueno,departamento,barrio_31,1018,12,2015,444126,57,57,7,1,media,1,0,0
376719,True,105,2,14135,bueno,PH,barrio_14,1021,3,2001,418353,55,55,3,1,media,0,0,0
791664,True,108,1,27620,muy bueno,departamento,barrio_16,1000,9,1969,374566,65,65,1,1,media,0,1,0
421485,False,62,2,61901,bueno,casa,barrio_14,1033,11,2002,315614,108,108,2,1,economica,0,1,0
405492,False,68,2,53356,bueno,casa,barrio_59,1027,11,2012,318295,36,36,1,0,economica,0,1,1
477364,False,127,1,52445,excelente,duplex,barrio_44,1002,7,2013,500043,18,18,12,1,premium,0,1,0
800528,False,157,1,328687,muy bueno,duplex,barrio_50,1033,3,2002,538086,57,57,4,1,premium,0,1,0
266776,True,112,2,59356,excelente,duplex,barrio_48,1001,6,2001,531773,52,52,13,1,premium,0,0,0
965691,True,64,3,89747,bueno,casa,barrio_57,1022,10,2005,379469,53,53,8,1,media,0,1,0
529838,False,107,2,28406,bueno,duplex,barrio_06,1018,8,2002,386541,95,95,4,0,media,1,1,0
181236,True,180,1,16410,bueno,PH,barrio_52,1020,5,1959,451855,120,120,0,0,premium,1,0,1
733564,False,99,1,28241,regular,PH,barrio_03,1038,3,2007,340081,82,82,4,1,economica,0,1,1
925950,True,146,2,64188,bueno,casa,barrio_28,1037,8,1962,457714,104,104,1,0,premium,1,0,0
139863,True,69,1,50285,bueno,duplex,barrio_35,1011,6,1989,338692,105,105,1,1,economica,0,0,0
405837,False,94,3,50141,regular,departamento,barrio_21,1023,6,1974,332513,112,112,1,0,economica,1,0,1
678123,True,117,3,30593,excelente,casa,barrio_08,1038,12,1965,537967,7,7,1,0,premium,0,1,1
586991,True,109,1,26929,regular,casa,barrio_11,1029,1,1970,385610,141,141,1,0,media,1,0,1
232980,False,68,3,31449,bueno,departamento,barrio_49,1035,3,1956,281994,91,91,0,0,economica,0,0,1
450573,False,67,1,64834,muy bueno,casa,barrio_19,1017,12,1981,345322,71,71,5,0,economica,1,0,0
299434,False,130,2,71153,regular,departamento,barrio_18,1011,12,1979,425552,95,95,0,0,media,1,0,1
950038,False,137,3,16236,excelente,departamento,barrio_55,1020,4,1978,544137,58,58,5,0,premium,0,1,0
705180,False,148,1,66828,muy bueno,duplex,barrio_08,1032,12,1956,424544,57,57,1,1,media,1,0,1
706418,True,158,1,21578,regular,casa,barrio_54,1037,3,1993,437260,47,47,0,0,media,1,0,0
125291,True,100,1,52846,muy bueno,PH,barrio_55,1027,1,1962,399697,76,76,0,0,media,0,0,1
751310,False,84,3,31146,muy bueno,duplex,barrio_35,1028,4,2010,447516,47,47,14,1,media,0,1,0
705143,True,142,1,127087,muy bueno,duplex,barrio_09,1020,7,1951,463793,105,105,0,0,premium,1,1,1
599742,False,120,2,25992,muy bueno,duplex,barrio_09,1012,1,1953,368930,95,95,0,0,media,0,1,0
598863,False,61,2,41894,muy bueno,casa,barrio_17,1016,3,1971,292815,44,44,1,0,economica,1,0,1
215843,True,59,3,58999,muy bueno,duplex,barrio_34,1019,10,1978,348236,19,19,5,0,economica,1,0,1
956142,True,112,3,18049,bueno,duplex,barrio_09,1032,8,2018,363613,70,70,5,0,media,0,1,0
353598,False,89,3,34259,muy bueno,departamento,barrio_27,1022,8,1987,355330,60,60,3,0,economica,1,0,1
158894,True,94,3,29341,excelente,departamento,barrio_06,1031,12,1976,460657,61,61,3,0,premium,0,1,1
686716,True,133,2,24075,muy bueno,PH,barrio_32,1001,3,2009,457883,67,67,3,0,premium,1,1,1
744066,False,122,2,25546,muy bueno,departamento,barrio_01,1030,11,1967,394016,89,89,2,0,media,0,0,1
725236,True,142,1,88399,bueno,departamento,barrio_42,1020,5,2013,467348,77,77,1,1,premium,1,1,0
145150,True,27,3,22497,muy bueno,duplex,barrio_03,1039,12,1978,289760,60,60,2,1,economica,0,0,1
102525,False,104,2,57132,excelente,duplex,barrio_11,1018,10,1972,512203,60,60,6,0,premium,0,0,0
626270,False,119,2,46708,bueno,departamento,barrio_10,1019,3,1971,438638,76,76,2,1,media,0,1,1
168828,True,42,1,11878,bueno,duplex,barrio_49,1005,3,1950,256952,95,95,0,0,economica,0,0,1
522162,False,72,1,55014,bueno,departamento,barrio_03,1032,7,1997,287214,57,57,6,1,economica,0,0,0
729052,False,66,2,11722,bueno,duplex,barrio_25,1028,7,1990,287631,95,95,1,1,economica,0,1,1
732219,True,96,2,60022,muy bueno,PH,barrio_35,1034,3,1995,405650,39,39,6,1,media,1,0,0
365405,True,152,2,24203,regular,departamento,barrio_30,1003,4,1996,513766,70,70,3,1,premium,1,0,0
215531,False,166,1,36559,bueno,casa,barrio_40,1008,11,1951,454454,80,80,0,0,premium,1,0,1
914912,True,66,1,12895,muy bueno,PH,barrio_48,1035,10,2012,332953,38,38,13,1,economica,0,1,0
150138,False,113,3,40051,muy bueno,departamento,barrio_23,1001,3,1986,422025,70,70,3,1,media,0,1,0
674085,False,115,2,76234,muy bueno,casa,barrio_49,1020,9,1999,411655,1,1,4,1,media,0,1,0
804757,True,109,2,19042,muy bueno,casa,barrio_19,1016,2,1952,433227,47,47,3,1,media,1,1,1
765721,False,109,1,22343,muy bueno,duplex,barrio_59,1037,6,2004,402154,13,13,14,1,media,1,1,1
510392,True,106,2,52245,muy bueno,casa,barrio_30,1034,1,1998,501724,1,1,18,1,premium,1,0,0
355570,False,154,2,53300,muy bueno,duplex,barrio_44,1035,8,1976,435569,52,52,1,1,media,1,0,0
294627,True,134,2,5180,bueno,duplex,barrio_52,1011,3,2016,394509,93,93,2,0,media,0,1,0
666121,False,58,3,182103,muy bueno,casa,barrio_47,1023,3,1996,384968,49,49,3,1,media,0,0,1
670459,True,123,3,55428,regular,PH,barrio_51,1028,3,2014,433870,73,73,0,0,media,0,1,1
410853,False,126,1,63420,bueno,PH,barrio_32,1038,3,2008,392260,83,83,2,1,media,0,1,0
688618,False,106,2,32376,bueno,departamento,barrio_02,1000,1,1964,348784,85,85,0,1,economica,1,0,1
431530,True,135,3,8231,excelente,PH,barrio_29,1039,7,2020,531201,28,28,17,1,premium,1,1,0
105023,True,102,2,62304,muy bueno,departamento,barrio_10,1014,11,2002,435067,51,51,6,0,media,0,1,0
541963,False,102,1,23106,regular,departamento,barrio_53,1005,4,1963,338361,111,111,1,0,economica,0,0,1
135855,False,99,1,56114,muy bueno,departamento,barrio_14,1024,10,2006,338640,37,37,7,1,economica,1,1,0
201715,True,25,3,30484,bueno,duplex,barrio_13,1031,7,1980,277022,58,58,2,0,economica,1,0,0
304308,True,92,3,43933,muy bueno,PH,barrio_14,1005,4,2011,413530,28,28,8,1,media,0,1,0
706326,False,72,1,19536,muy bueno,departamento,barrio_38,1001,1,1962,282272,79,79,0,0,economica,1,0,0
646627,True,53,2,72512,muy bueno,duplex,barrio_34,1035,10,1968,309004,59,59,1,0,economica,0,1,0
652367,False,145,2,14035,muy bueno,duplex,barrio_56,1037,1,1974,423584,85,85,2,0,media,1,1,0
141961,True,113,1,218919,bueno,duplex,barrio_24,1006,6,1982,408832,118,118,1,0,media,0,0,1
186004,True,94,2,217588,bueno,PH,barrio_16,1036,1,1994,387393,56,56,5,1,media,0,0,1
223228,False,75,3,134076,excelente,departamento,barrio_02,1036,10,1965,424499,55,55,1,0,media,0,1,0
656652,True,105,1,100749,muy bueno,duplex,barrio_00,1039,12,2000,413649,33,33,6,1,media,0,1,0
505039,False,130,1,33940,bueno,departamento,barrio_22,1008,4,1951,401695,819,82,0,1,media,1,0,1
238321,False,66,2,92340,bueno,departamento,barrio_55,1023,4,1973,296536,92,92,0,0,economica,0,1,0
926793,True,95,1,33626,regular,departamento,barrio_31,1039,7,1996,351238,87,87,1,0,economica,0,1,1
560300,True,125,3,10480,regular,duplex,barrio_53,1036,7,1968,367820,125,125,0,0,media,0,1,1
912493,True,27,2,120881,bueno,PH,barrio_06,1024,5,1980,260414,74,74,1,0,economica,0,1,1
412726,False,93,1,89595,bueno,departamento,barrio_05,1007,5,1993,304073,85,85,0,0,economica,0,1,1
243322,False,80,2,35416,excelente,departamento,barrio_50,1003,3,1967,438441,54,54,7,0,media,1,1,0
842123,False,90,3,13628,bueno,departamento,barrio_06,1010,4,2018,330715,55,55,3,1,economica,0,0,0
186806,True,77,2,22721,bueno,PH,barrio_03,1002,8,2010,324217,55,55,2,1,economica,0,1,0
329974,True,100,2,8460,regular,departamento,barrio_24,1007,9,2018,335134,82,82,0,0,economica,0,1,0
317841,True,162,1,77348,bueno,PH,barrio_55,1002,10,1985,431288,92,92,0,0,media,0,1,1
374866,False,84,1,10070,muy bueno,departamento,barrio_41,1030,7,1974,346146,63,63,4,1,economica,0,0,1
179758,True,105,1,45682,bueno,departamento,barrio_05,1023,10,2020,317379,79,79,2,0,economica,1,1,1
407563,True,165,1,18491,muy bueno,duplex,barrio_50,1020,8,2001,508303,44,44,8,1,premium,0,1,1
360652,True,76,1,11599,muy bueno,departamento,barrio_50,1032,5,2006,345494,41,41,3,1,economica,0,1,0
891306,True,159,2,43945,regular,casa,barrio_48,1016,5,1962,503093,134,134,0,0,premium,1,0,1
226031,False,95,1,27805,muy bueno,departamento,barrio_54,1016,7,2011,298173,49,49,9,1,economica,0,1,1
394000,False,157,2,71008,excelente,PH,barrio_14,1008,4,1987,572183,58,58,12,1,premium,1,1,0
119702,False,121,3,13173,bueno,casa,barrio_58,1017,10,2004,353064,89,89,3,0,economica,0,1,1
553443,True,106,3,19814,regular,departamento,barrio_19,1006,3,2008,371843,82,82,1,1,media,0,1,1
578504,False,93,2,5377,excelente,casa,barrio_48,1023,1,1957,480882,70,70,0,0,premium,0,0,0
453759,True,73,1,6327,excelente,PH,barrio_34,1039,6,1957,363019,77,77,2,1,media,1,1,0
575762,False,98,2,153055,bueno,PH,barrio_46,1021,1,1954,363400,107,107,0,0,media,1,0,1
917265,False,126,3,192313,muy bueno,duplex,barrio_37,1011,3,1995,443518,76,76,1,0,media,0,1,1
926002,True,95,2,39112,bueno,departamento,barrio_38,1027,5,2014,369825,75,75,3,0,media,0,0,0
948172,False,84,3,18787,muy bueno,duplex,barrio_36,1032,1,1952,345669,102,102,0,0,economica,1,1,1
127536,True,86,3,28602,bueno,casa,barrio_46,1018,3,1959,399111,59,59,0,0,media,1,0,1
224296,True,130,1,73047,regular,duplex,barrio_44,1010,7,1984,389449,98,98,0,0,media,0,0,0
803582,True,138,1,24064,muy bueno,PH,barrio_08,1028,5,1977,464651,69,69,0,1,premium,0,0,1
504105,True,72,1,43919,excelente,duplex,barrio_49,1007,11,1957,372873,70,70,4,0,media,0,0,0
379158,False,72,1,35947,muy bueno,duplex,barrio_32,1039,2,1993,298169,48,48,5,0,economica,0,1,0
942085,False,108,1,23039,bueno,PH,barrio_19,1012,9,2014,341968,43,43,2,1,economica,0,1,1
667243,False,148,2,23838,regular,departamento,barrio_30,1014,8,1965,468130,74,74,0,1,premium,0,0,1
975758,False,135,2,45920,excelente,PH,barrio_58,1029,8,1950,455681,66,66,0,0,premium,0,1,0
498649,False,51,2,16622,excelente,duplex,barrio_51,1000,9,1965,315555,41,41,7,1,economica,0,0,1
921585,True,86,3,52124,bueno,duplex,barrio_50,1008,1,1963,347420,87,87,3,0,economica,1,1,1
925596,True,62,3,24903,muy bueno,duplex,barrio_27,1005,10,1983,366201,99,99,2,0,media,0,0,1
947158,True,86,3,40211,bueno,casa,barrio_47,1015,4,1957,392810,132,132,1,1,media,1,0,0
356630,False,151,3,109883,bueno,PH,barrio_23,1022,8,1975,461643,77,77,3,0,premium,0,1,1
337377,False,45,2,31744,regular,casa,barrio_41,1007,4,1958,245879,114,114,1,0,economica,1,0,0
781408,False,38,3,75799,regular,PH,barrio_38,1013,5,1998,231032,91,91,0,0,economica,1,0,1
265625,True,66,2,8659,bueno,duplex,barrio_14,1030,9,1983,276642,68,68,0,1,economica,1,1,1
853275,True,105,1,24927,muy bueno,casa,barrio_15,1037,12,1955,350355,95,95,2,0,economica,1,0,1
773361,False,117,1,37129,regular,PH,barrio_03,1000,11,1953,346767,107,107,0,0,economica,1,0,1
399773,True,110,1,169171,bueno,duplex,barrio_08,1025,9,1984,393938,74,74,1,1,media,0,0,1
631288,False,136,3,7571,bueno,duplex,barrio_26,1001,7,1992,434388,86,86,3,1,media,0,0,1
208369,True,33,1,33625,bueno,departamento,barrio_28,1020,7,1962,232790,79,79,0,0,economica,0,0,1
521694,True,137,3,116466,bueno,casa,barrio_09,1035,12,1972,433711,97,97,0,0,media,0,0,0
179517,False,84,3,19380,muy bueno,duplex,barrio_25,1031,3,1993,410666,115,115,5,1,media,1,0,0
242606,False,121,2,30630,bueno,duplex,barrio_36,1009,12,1983,394271,85,85,3,0,media,0,0,1
828540,False,49,3,47353,muy bueno,PH,barrio_13,1010,8,1958,292696,78,78,6,0,economica,1,0,1
118529,True,95,3,42092,excelente,duplex,barrio_20,1031,8,1977,445713,60,60,4,0,media,1,1,0
892466,True,103,3,127086,bueno,casa,barrio_22,1032,8,1964,443593,95,95,4,0,media,1,0,1
462503,False,135,2,51989,excelente,PH,barrio_30,1011,10,2015,559927,7,7,54,1,premium,1,1,1
291593,False,40,1,105053,excelente,casa,barrio_21,1000,9,2007,315515,39,39,7,1,economica,0,1,0
729734,True,96,1,27228,muy bueno,duplex,barrio_44,1017,2,1972,373788,55,55,1,1,media,1,0,0
871662,False,57,3,20082,muy bueno,PH,barrio_19,1024,10,1966,280523,77,77,2,0,economica,1,0,1
441855,True,113,3,30316,muy bueno,duplex,barrio_26,1017,9,1959,417165,56,56,5,0,media,0,1,0
597636,True,122,2,14367,muy bueno,PH,barrio_22,1037,11,2002,449364,46,46,18,1,media,1,1,0
129542,False,140,1,53466,muy bueno,casa,barrio_10,1032,12,2015,488117,69,69,11,1,premium,0,1,0
510175,False,76,3,26670,regular,casa,barrio_41,1031,12,1969,327511,107,107,1,0,economica,0,0,1
311278,True,127,1,21217,excelente,departamento,barrio_14,1000,1,1995,499420,37,37,13,0,premium,0,1,0
411609,True,143,2,54118,muy bueno,PH,barrio_17,1034,8,1966,398868,87,87,0,1,media,0,0,1
824381,False,37,2,14545,muy bueno,casa,barrio_47,1030,12,2015,291003,34,34,7,1,economica,1,1,0
866590,False,116,1,67265,bueno,duplex,barrio_56,1015,12,1971,386702,108,108,0,0,media,0,0,1
377313,False,129,1,24769,regular,casa,barrio_40,1023,7,1956,397104,45,45,1,0,media,1,1,1
685069,True,86,1,91792,bueno,departamento,barrio_54,1032,11,2012,322052,68,68,2,0,economica,1,1,0
748007,False,53,3,26524,bueno,casa,barrio_51,1036,11,2017,287702,1,1,8,1,economica,0,1,0
771703,False,128,3,60206,bueno,departamento,barrio_28,1022,1,1978,425671,71,71,2,1,media,0,0,1
834982,True,53,2,41926,bueno,departamento,barrio_46,1001,11,2014,303588,60,60,12,1,economica,0,0,0
428083,True,89,2,65849,bueno,casa,barrio_19,1024,8,1967,317519,114,114,1,1,economica,0,1,1
813920,False,94,2,39654,bueno,PH,barrio_27,1027,7,1969,376450,76,76,1,0,media,1,1,0
933541,False,120,2,9598,bueno,duplex,barrio_32,1002,3,1988,382021,55,55,1,0,media,0,1,0
181053,False,73,2,81392,excelente,duplex,barrio_57,1032,12,1992,467653,1,1,16,1,premium,0,0,1
366041,False,71,2,33855,bueno,departamento,barrio_50,1008,4,1977,305184,77,77,0,0,economica,0,1,1
229952,False,98,2,68296,bueno,duplex,barrio_29,1035,6,2006,379430,109,109,3,1,media,0,1,0
638013,True,130,2,63082,bueno,duplex,barrio_39,1022,4,2006,483431,70,70,2,1,premium,1,1,0
251706,True,175,2,19562,bueno,duplex,barrio_12,1012,12,1958,508463,86,86,0,0,premium,0,0,1
387144,False,42,3,17469,bueno,departamento,barrio_48,1002,6,2020,296791,54,54,6,1,economica,0,1,0
202925,True,106,1,61346,muy bueno,duplex,barrio_33,1000,2,1961,333867,57,57,1,0,economica,0,1,1
751716,True,57,1,28493,excelente,PH,barrio_31,1029,1,1987,364688,51,51,4,1,media,1,0,1
298350,False,131,2,76814,bueno,casa,barrio_45,1015,12,1980,445240,84,84,3,0,media,1,1,1
441869,True,62,1,31490,muy bueno,departamento,barrio_37,1033,3,1982,307216,75,75,0,0,economica,1,0,1
219215,False,71,1,82350,regular,PH,barrio_04,1009,10,1959,200492,138,138,0,0,economica,0,0,1
378114,True,74,3,50952,bueno,casa,barrio_17,1036,1,1974,315948,107,107,0,0,economica,0,0,1
104037,True,92,2,45724,bueno,departamento,barrio_10,1037,11,1952,336539,87,87,1,0,economica,0,0,1
470793,True,106,2,26924,regular,duplex,barrio_44,1004,8,2019,359274,61,61,1,1,media,1,1,1
647463,False,112,3,43737,muy bueno,casa,barrio_02,1025,3,1960,456092,97,97,2,0,premium,1,1,1
454408,False,95,1,94304,muy bueno,departamento,barrio_12,1037,11,1984,368967,70,70,3,1,media,0,1,1
729263,True,48,2,34774,muy bueno,casa,barrio_35,1012,4,1965,360659,332,33,4,1,media,0,1,1
936232,True,120,1,55544,bueno,PH,barrio_41,1002,12,1962,385307,74,74,1,0,media,1,0,0
115656,True,93,2,37688,muy bueno,casa,barrio_30,1035,8,1977,432426,82,82,15,1,media,0,0,1
157661,False,136,1,40122,bueno,duplex,barrio_51,1018,6,2018,446526,48,48,3,1,media,1,1,1
620095,False,70,3,144167,regular,casa,barrio_55,1001,1,1983,323048,147,147,1,0,economica,0,0,0
778209,False,39,1,94976,regular,duplex,barrio_07,1033,4,2018,207844,69,69,1,0,economica,0,1,1
940913,True,94,1,38697,muy bueno,duplex,barrio_57,1027,1,2008,424758,60,60,17,1,media,1,1,0
485878,False,140,1,43112,excelente,duplex,barrio_36,1002,11,1980,538305,62,62,1,1,premium,0,0,0
217041,True,101,1,20713,regular,duplex,barrio_38,1010,2,2013,359649,95,95,2,1,media,0,1,0
978082,True,88,1,31622,muy bueno,casa,barrio_05,1000,2,1974,310278,130,130,0,0,economica,0,0,1
271615,True,65,1,46514,muy bueno,duplex,barrio_37,1038,2,1985,331902,68,68,1,1,economica,0,0,0
330575,True,157,3,71718,muy bueno,PH,barrio_43,1000,12,1998,495313,52,52,5,1,premium,1,1,0
241271,True,59,3,66130,bueno,duplex,barrio_34,1031,12,1991,331932,61,61,4,0,economica,0,1,0
809690,False,70,3,14952,muy bueno,duplex,barrio_05,1020,9,2008,319722,75,75,2,0,economica,0,1,0
658937,True,115,3,79347,muy bueno,PH,barrio_31,1023,1,1961,430749,68,68,1,1,media,0,0,0
218335,False,30,3,33826,excelente,departamento,barrio_56,1032,7,1985,310434,58,58,5,1,economica,1,1,0
844139,False,140,2,16488,regular,casa,barrio_43,1035,12,1997,432976,68,68,1,0,media,0,1,1
406719,False,117,2,105779,excelente,casa,barrio_08,1005,2,1973,497439,94,94,4,1,premium,0,1,0
766009,True,126,2,117081,regular,departamento,barrio_57,1000,10,2011,395521,46,46,2,1,media,1,0,0
967501,False,115,1,44846,muy bueno,duplex,barrio_57,1004,1,1971,458313,42,42,6,0,premium,0,0,0
483072,True,89,2,64025,regular,PH,barrio_10,1027,10,1971,308544,69,69,1,0,economica,1,1,1
962743,True,58,3,67101,bueno,departamento,barrio_48,1022,7,1973,304055,73,73,2,1,economica,0,0,1
